"itemid","name","price01","stock01"
"4060","Beitetsu","10000","0"
"4059","Pluton","5000","10"
"4061","Riftborn Boulder","5000","1"
"4074","Thought Crystal","200000","36"
"4075","Hope Crystal","40000","70"
"4076","Fulfillment Crystal","200000","66"
"4077","Moonbow Steel","155000","56"
"4078","Moonbow Cloth","3500000","33"
"4079","Moonbow Leather","100000","116"
"4080","Moonbow Urushi","20000","56"
"4081","Moonbow Stone","4000000","73"
"4082","Moonlight Coral","2000000","84"
"4083","Ber. Arrowheads","10000","0"
"4085","Ber. Bolt Heads","10000","1"
"4084","Mixed Fletchings","500","1"
"4086","Lustreless Scale","20000","20"
"4095","Bismuth Sheet","200000","5"
"4113","Potion +1","1000","0"
"4112","Potion","1000","0"
"4114","Potion +2","1000","5"
"4116","Hi-Potion","10000","21"
"4115","Potion +3","5000","3"
"4117","Hi-Potion +1","1000","0"
"4118","Hi-Potion +2","2000","2"
"4119","Hi-Potion +3","5000","2"
"4120","X-Potion","3000","12"
"4121","X-Potion +1","1000","3"
"4122","X-Potion +2","3000","6"
"4123","X-Potion +3","10000","9"
"4124","Max-Potion","2000","0"
"4125","Max-Potion +1","20000","3"
"4126","Max-Potion +2","50000","5"
"4129","Ether +1","1000","4"
"4127","Max-Potion +3","30000","14"
"4128","Ether","500","4"
"4130","Ether +2","3000","5"
"4131","Ether +3","10000","2"
"4132","Hi-Ether","1000","7"
"4134","Hi-Ether +2","3000","1"
"4133","Hi-Ether +1","1000","0"
"4135","Hi-Ether +3","10000","6"
"4136","Super Ether","1000","0"
"4137","Super Ether +1","2000","0"
"4138","Super Ether +2","5000","2"
"4139","Super Ether +3","30000","0"
"4140","Pro-Ether","5000","2"
"4141","Pro-Ether +1","5000","7"
"4142","Pro-Ether +2","9500","2"
"4143","Pro-Ether +3","10000","5"
"4144","Hi-Elixir","20000","30"
"4145","Elixir","10000","3"
"4172","Reraiser","20000","27"
"4173","Hi-Reraiser","10000","5"
"4174","Vile Elixir","5000","33"
"4175","Vile Elixir +1","10000","13"
"4199","Strength Potion","10000","2"
"4201","Dexterity Potion","4000","1"
"4203","Vitality Potion","5000","0"
"4205","Agility Potion","10000","5"
"4207","Int. Potion","4000","3"
"4209","Mind Potion","2000","6"
"4211","Charisma Potion","2000","1"
"4234","Cursed Beverage","250000","3"
"4235","Cursed Soup","70000","2"
"4268","Sea Spray Risotto","20000","4"
"4269","Bijou Glace","20000","13"
"4279","Tavnazian Salad","5000","3"
"4283","Choco-delight","10000","1"
"4284","Tender Navarin","198740938","0"
"4285","Ocean Soup","50000","8"
"4286","Healing Tea","5000","0"
"4293","Monastic Saute","2000","1"
"4294","Medicinal Quus","5000","4"
"4295","Royal Saute","10000","6"
"4296","Green Curry","1000","2"
"4297","Black Curry","10000","2"
"4298","Red Curry","50000","1"
"4299","Orange au Lait","500","1"
"4300","Apple au Lait","2000","0"
"4301","Pear au Lait","2000","0"
"4302","Pamama au Lait","3000","9"
"4305","Ryugu Titan","10000","5"
"4303","Persikos au Lait","5000","0"
"4306","Giant Donko","20000","0"
"4304","Grimmonite","11000","9"
"4307","Jungle Catfish","40000","1"
"4308","Giant Chirai","12000","0"
"4309","Cave Cherax","10000","0"
"4312","Lionhead","999000000","0"
"4316","Armored Pisces","20000","0"
"4319","Tricorn","90000","0"
"4321","T. Timbers Salad","8000","1"
"4323","Vegetable Broth","3000","3"
"4327","Emerald Soup","10000","1"
"4330","Witch Risotto","10000","0"
"4331","Imperial Omelette","20000","1"
"4329","Newt Flambe","900000000","0"
"4332","Orange Kuchen +1","5000","0"
"4333","Witch Soup","35000","6"
"4335","Juicy Mutton","999000010","2"
"4337","Stamina Soup","45000","4"
"4340","Optical Soup","20000","3"
"4341","Sunset Soup","10000","2"
"4344","Witch Stew","20000","4"
"4346","Bass Meuniere +1","30000","3"
"4345","Flnd. Meuniere +1","10000","4"
"4347","Slmn. Meuniere +1","20000","2"
"4349","Bunny Ball","10000","2"
"4350","Dragon Steak","40000","16"
"4367","Batagreens","2000","0"
"4371","Grilled Hare","2000","0"
"4393","Orange Kuchen","1000","2"
"4416","Pea Soup","10000","5"
"4417","Egg Soup","4000","1"
"4418","Turtle Soup","50000","1"
"4419","Mushroom Soup","20000","3"
"4420","Tomato Soup","10000","1"
"4422","Orange Juice","1000","3"
"4423","Apple Juice","500","1"
"4424","Melon Juice","5000","8"
"4425","Tomato Juice","2000","1"
"4430","Pumpkin Soup","500","0"
"4433","Dhalmel Stew","1000","10"
"4434","Mushroom Risotto","2000","1"
"4437","Roast Mutton","999000000","2"
"4438","Dhalmel Steak","1141","0"
"4439","Navarin","2000","4"
"4440","Whitefish Stew","50000","6"
"4441","Grape Juice","1000","10"
"4442","Pineapple Juice","1000","1"
"4452","Shark Fin Soup","40000","9"
"4454","Emperor Fish","18000","52"
"4453","Eyeball Soup","10000","1"
"4455","Pebble Soup","1000","8"
"4462","Monke-Onke","50000","0"
"4463","Takitaro","20000","0"
"4465","Goblin Stew","1000","0"
"4469","Giant Catfish","3000","1"
"4471","Bladefish","20000","0"
"4475","Sea Zombie","43000","10"
"4476","Titanictus","11000","40"
"4474","Gigant Squid","4000","0"
"4477","Gavial Fish","5000","6"
"4478","Three-eyed Fish","4000","24"
"4479","Bhefhel Marlin","4100","76"
"4480","Gugru Tuna","15000","0"
"4488","Jack-o'-Lantern","3000","5"
"4489","Vegetable Gruel","10000","6"
"4492","Puls","1000","0"
"4493","Windurstian Tea","1000","0"
"4494","San d'Orian Tea","10000","0"
"4498","Chocomilk","5000","2"
"4502","Marron Glace","10000","1"
"4507","Rarab Meatball","10000","6"
"4512","Vampire Juice","2000","2"
"4516","Grilled Black Hare","2000","1"
"4517","Yellow Curry","17000","1"
"4519","Wild Steak","3000","2"
"4521","Humpty Soup","4000","0"
"4522","Jack-o'-Soup","1000","1"
"4524","Royal Tea","6000","0"
"4533","Delicious Puls","5500","0"
"4534","Medicinal Gruel","10000","0"
"4540","Boiled Tuna Head","3000","0"
"4541","Goblin Drink","150000","8"
"4542","Brain Stew","10000","9"
"4543","Goblin Mushpot","10000","4"
"4544","Mushroom Stew","10000","3"
"4547","Boiled Cockatrice","42500","3"
"4548","Coeurl Saute","3000","4"
"4549","Dragon Soup","10000","1"
"4550","Bream Risotto","20000","7"
"4552","Herb Crawler Eggs","10000","1"
"4553","Batagreen Saute","1000","1"
"4554","Shallops Tropicale","30000","7"
"4555","Windurst Salad","5000","0"
"4556","Icecap Rolanberry","5000","3"
"4557","Steamed Catfish","5000","0"
"4558","Yagudo Drink","14000","4"
"4559","Herb Quus","10000","1"
"4561","Seafood Stew","30000","5"
"4560","Vegetable Soup","198561220","0"
"4564","Royal Omelette","10000","0"
"4572","Beaugr. Saute","1000","0"
"4580","Coral Butterfly","30000","0"
"4579","Elshimo Newt","5000","21"
"4581","Blackened Newt","1000","0"
"4582","Bass Meuniere","10000","1"
"4583","Salmon Meuniere","10000","2"
"4584","Flounder Meuniere","20000","0"
"4589","Wild Stew","4000","2"
"4592","Wisdom Soup","100000","3"
"4594","Snowy Rolanberry","5500","1"
"4596","Wild Pamamas","1000","1"
"4597","Wild Melon","2000","1"
"4598","Wild Pineapple","1500","3"
"4599","Blackened Toad","5000","3"
"4602","Warm Egg","3000","1"
"4601","Sopa Pez Blanco","2000","1"
"4603","Chamomile Tea","1000","1"
"4609","Cure","30000","14"
"4610","Cure II","50000","3"
"4611","Cure III","30000","8"
"4612","Cure IV","50000","3"
"4613","Cure V","200000","2"
"4614","Cure VI","100000","1"
"4615","Curaga","40000","9"
"4616","Curaga II","20000","1"
"4617","Curaga III","40000","8"
"4618","Curaga IV","300000","5"
"4619","Curaga V","50000","7"
"4620","Raise","70000","18"
"4621","Raise II","300000","11"
"4623","Paralyna","50000","4"
"4622","Poisona","50000","10"
"4624","Blindna","50000","10"
"4625","Silena","50000","7"
"4626","Stona","60000","6"
"4627","Viruna","40000","3"
"4628","Cursna","67500","5"
"4629","Holy","100000","11"
"4630","Holy II","39999","10"
"4631","Dia","40000","9"
"4632","Dia II","41000","5"
"4636","Banish","100000","6"
"4638","Banish III","90000","16"
"4637","Banish II","30000","5"
"4641","Diaga","50000","6"
"4646","Banishga","40000","2"
"4647","Banishga II","60000","0"
"4651","Protect","40000","2"
"4653","Protect III","100000","8"
"4652","Protect II","40000","1"
"4654","Protect IV","100000","7"
"4655","Protect V","150000","17"
"4656","Shell","40000","5"
"4657","Shell II","30000","4"
"4659","Shell IV","100000","5"
"4658","Shell III","100000","4"
"4660","Shell V","150000","5"
"4662","Stoneskin","60000","3"
"4661","Blink","44000","8"
"4663","Aquaveil","30500","5"
"4664","Slow","40000","2"
"4665","Haste","50000","7"
"4666","Paralyze","30000","12"
"4668","Barfire","50000","1"
"4667","Silence","100000","1"
"4669","Barblizzard","70000","2"
"4670","Baraero","100000","4"
"4671","Barstone","140000","7"
"4674","Barfira","60000","7"
"4673","Barwater","75000","5"
"4675","Barblizzara","50000","6"
"4672","Barthunder","90000","0"
"4676","Baraera","50000","10"
"4677","Barstonra","100000","11"
"4678","Barthundra","90000","14"
"4679","Barwatera","60000","6"
"4680","Barsleep","5000","50"
"4681","Barpoison","10000","14"
"4682","Barparalyze","100000","1"
"4683","Barblind","140000","7"
"4684","Barsilence","200000","1"
"4685","Barpetrify","100000","4"
"4686","Barvirus","100000","4"
"4687","Recall-Jugner","104201","7"
"4688","Recall-Pashh","100000","4"
"4689","Recall-Meriph","140000","5"
"4690","Baramnesia","150000","22"
"4691","Baramnesra","150000","10"
"4694","Barsleepra","50000","1"
"4695","Barpoisonra","100000","9"
"4696","Barparalyzra","100000","4"
"4697","Barblindra","100000","4"
"4698","Barsilencera","50000","5"
"4699","Barpetra","100000","8"
"4700","Barvira","100000","9"
"4701","Cura","40000","8"
"4702","Sacrifice","10000","2"
"4703","Esuna","20000","2"
"4704","Auspice","20000","17"
"4705","Temper","40000","5"
"4706","Enlight","10000","2"
"4707","Endark","10000","1"
"4708","Enfire","80000","8"
"4709","Enblizzard","100000","12"
"4710","Enaero","90000","5"
"4711","Enstone","100000","6"
"4712","Enthunder","100000","11"
"4713","Enwater","100000","11"
"4714","Phalanx","3000000","10"
"4715","Reprisal","100000","0"
"4716","Regen","30000","3"
"4717","Refresh","100000","29"
"4718","Regen II","60000","10"
"4719","Regen III","30000","3"
"4720","Flash","30000","2"
"4721","Repose","200000","8"
"4722","Enfire II","100000","13"
"4724","Enaero II","130000","6"
"4725","Enstone II","200000","14"
"4723","Enblizzard II","200000","14"
"4726","Enthunder II","80000","19"
"4727","Enwater II","90000","10"
"4728","Teleport-Yhoat","100000","8"
"4729","Teleport-Altep","100000","13"
"4730","Teleport-Holla","100000","18"
"4731","Teleport-Dem","100000","14"
"4732","Teleport-Mea","100000","12"
"4733","Protectra","5000","5"
"4734","Protectra II","60000","6"
"4735","Protectra III","100000","11"
"4736","Protectra IV","100000","14"
"4738","Shellra","50000","0"
"4739","Shellra II","100000","11"
"4740","Shellra III","90000","11"
"4741","Shellra IV","5000","4"
"4743","Reraise","137500","30"
"4744","Invisible","20000","8"
"4745","Sneak","10000","48"
"4746","Deodorize","10000","5"
"4747","Teleport-Vahzl","100000","8"
"4748","Raise III","1000000","13"
"4749","Reraise II","200000","13"
"4750","Reraise III","10000","31"
"4751","Erase","20000","5"
"4752","Fire","30000","11"
"4753","Fire II","100000","14"
"4754","Fire III","30000","7"
"4756","Fire V","18000","17"
"4757","Blizzard","30000","9"
"4755","Fire IV","200000","15"
"4758","Blizzard II","100000","13"
"4759","Blizzard III","20000","19"
"4760","Blizzard IV","300000","16"
"4761","Blizzard V","10000","3"
"4762","Aero","30000","6"
"4763","Aero II","100000","24"
"4764","Aero III","20000","16"
"4765","Aero IV","130000","7"
"4766","Aero V","20000","7"
"4767","Stone","10000","7"
"4768","Stone II","10000","5"
"4769","Stone III","200000","23"
"4770","Stone IV","100000","4"
"4771","Stone V","40000","5"
"4772","Thunder","50000","7"
"4773","Thunder II","150000","11"
"4774","Thunder III","20000","11"
"4775","Thunder IV","100000","6"
"4776","Thunder V","20000","11"
"4777","Water","50000","7"
"4778","Water II","100000","13"
"4779","Water III","100000","22"
"4780","Water IV","480000","20"
"4781","Water V","30000","7"
"4782","Firaga","100000","7"
"4783","Firaga II","20000","12"
"4784","Firaga III","30000","9"
"4787","Blizzaga","70000","6"
"4788","Blizzaga II","10000","9"
"4789","Blizzaga III","85000","8"
"4792","Aeroga","80000","12"
"4793","Aeroga II","15000","3"
"4794","Aeroga III","30000","5"
"4797","Stonega","50000","6"
"4798","Stonega II","10000","19"
"4799","Stonega III","20000","15"
"4802","Thundaga","100000","6"
"4803","Thundaga II","10000","24"
"4804","Thundaga III","20000","9"
"4807","Waterga","50000","8"
"4808","Waterga II","30000","0"
"4809","Waterga III","100000","14"
"4812","Flare","10000","11"
"4814","Freeze","5000","6"
"4816","Tornado","100000","48"
"4818","Quake","15000","15"
"4820","Burst","10000","12"
"4822","Flood","11000","11"
"4824","Gravity","100000","14"
"4825","Gravity II","50000","6"
"4827","Comet","20000","10"
"4828","Poison","50000","1"
"4829","Poison II","80000","16"
"4833","Poisonga","50000","12"
"4838","Bio","40000","3"
"4839","Bio II","30000","7"
"4843","Burn","20000","2"
"4844","Frost","45000","4"
"4845","Choke","30000","3"
"4846","Rasp","20000","4"
"4847","Shock","30000","4"
"4848","Drown","80000","5"
"4849","Addle","20000","0"
"4850","Refresh II","130000","11"
"4853","Drain","60000","7"
"4854","Drain II","100000","1"
"4855","Aspir","70000","11"
"4859","Shock Spikes","30000","7"
"4861","Sleep","100000","9"
"4858","Ice Spikes","1300000","3"
"4856","Aspir II","100000","9"
"4857","Blaze Spikes","100000","14"
"4860","Stun","30000","10"
"4862","Blind","1000","21"
"4863","Break","40000","2"
"4866","Bind","10000","11"
"4867","Sleep II","30000","10"
"4869","Warp","90000","27"
"4870","Warp II","100000","22"
"4868","Dispel","200000","22"
"4871","Escape","200000","12"
"4872","Tractor","300000","8"
"4873","Retrace","150000","9"
"4874","Absorb-STR","10000","6"
"4875","Absorb-DEX","100000","15"
"4876","Absorb-VIT","5000","16"
"4877","Absorb-AGI","5000","15"
"4879","Absorb-MND","200000","4"
"4878","Absorb-INT","5000","12"
"4880","Absorb-CHR","100000","3"
"4881","Sleepga","50000","16"
"4883","Absorb-TP","200000","6"
"4882","Sleepga II","200000","10"
"4885","Dread Spikes","100000","13"
"4886","Absorb-ACC","50000","1"
"4887","Absorb-Attri","30000","7"
"4889","Breakga","40000","20"
"4890","Firaja","10000","21"
"4891","Blizzaja","30000","18"
"4892","Aeroja","10000","2"
"4893","Stoneja","20000","12"
"4894","Thundaja","30000","13"
"4895","Waterja","20000","12"
"4896","Fire Spirit","700000","1"
"4897","Ice Spirit","80000","6"
"4898","Air Spirit","20000","17"
"4899","Earth Spirit","10000","8"
"4900","Thunder Spirit","2000000","5"
"4901","Water Spirit","20000","5"
"4902","Light Spirit","500000","6"
"4903","Dark Spirit","400000","0"
"4928","Katon: Ichi","20000","1"
"4929","Katon: Ni","60000","0"
"4931","Hyoton: Ichi","20000","0"
"4932","Hyoton: Ni","400000","0"
"4935","Huton: Ni","50000","2"
"4934","Huton: Ichi","20000","2"
"4937","Doton: Ichi","10000","3"
"4938","Doton: Ni","395500","4"
"4940","Raiton: Ichi","30000","2"
"4941","Raiton: Ni","40000","1"
"4943","Suiton: Ichi","30000","5"
"4944","Suiton: Ni","200000","5"
"4947","Utsusemi: Ni","2500000","12"
"4946","Utsusemi: Ichi","40000","2"
"4949","Jubaku: Ichi","80000","13"
"4952","Hojo: Ichi","40000","0"
"4953","Hojo: Ni","180000","13"
"4955","Kurayami: Ichi","75000","18"
"4956","Kurayami: Ni","40000","22"
"4958","Dokumori: Ichi","50000","3"
"4961","Tonko: Ichi","40000","9"
"4962","Tonko: Ni","10000","11"
"4965","Aisha: Ichi","20000","3"
"4964","Monomi: Ichi","100000","11"
"4966","Myoshu: Ichi","10000","4"
"4967","Yurin: Ichi","5000","9"
"4968","Kakka: Ichi","30000","16"
"4969","Migawari: Ichi","10000","5"
"4976","Foe Requiem","30000","13"
"4979","Foe Requiem IV","90000","12"
"4978","Foe Requiem III","70000","12"
"4977","Foe Requiem II","20000","5"
"4980","Foe Requiem V","25000","1"
"4981","Foe Requiem VI","20000","25"
"4982","Foe Requiem VII","20000","1"
"4984","Horde Lullaby","50000","9"
"4985","Horde Lullaby II","20000","14"
"4986","Army's Paeon","20000","8"
"4987","Army's Paeon II","40000","7"
"4988","Army's Paeon III","40000","5"
"4989","Army's Paeon IV","100000","2"
"4991","Army's Paeon VI","43000","8"
"4990","Army's Paeon V","50000","2"
"4994","Mage's Ballad","20000","14"
"4995","Mage's Ballad II","1200000","11"
"4996","Mage's Ballad III","10000","2"
"4997","Knight's Minne","50000","3"
"4998","Knight's Minne II","90000","13"
"4999","Knight's Minne III","100000","14"
"5000","Knight's Minne IV","50000","7"
"5002","Valor Minuet","50000","14"
"5001","Knight's Minne V","30000","2"
"5003","Valor Minuet II","40000","7"
"5004","Valor Minuet III","100000","2"
"5005","Valor Minuet IV","200000","11"
"5006","Valor Minuet V","10000","3"
"5007","Sword Madrigal","50000","0"
"5008","Blade Madrigal","40000","1"
"5009","Hunter's Prelude","100000","3"
"5010","Archer's Prelude","80000","1"
"5011","Sheepfoe Mambo","100000","12"
"5012","Dragonfoe Mambo","400000","0"
"5013","Fowl Aubade","200000","7"
"5014","Herb Pastoral","100000","5"
"5016","Shining Fantasia","10000","8"
"5017","Scop's Operetta","200000","9"
"5018","Puppet's Operetta","200000","12"
"5020","Gold Capriccio","20000","10"
"5022","Warding Round","5000","27"
"5023","Goblin Gavotte","50000","4"
"5027","Advancing March","100000","7"
"5028","Victory March","400000","20"
"5029","Battlefield Elegy","300000","15"
"5030","Carnage Elegy","340500","31"
"5032","Sinewy Etude","100000","7"
"5033","Dextrous Etude","80000","11"
"5035","Quick Etude","100000","13"
"5036","Learned Etude","100000","4"
"5034","Vivacious Etude","100000","14"
"5037","Spirited Etude","60000","11"
"5038","Enchanting Etude","50000","5"
"5039","Herculean Etude","100000","5"
"5040","Uncanny Etude","40000","0"
"5041","Vital Etude","70000","5"
"5042","Swift Etude","60000","9"
"5043","Sage Etude","60000","0"
"5044","Logical Etude","40000","11"
"5045","Bewitching Etude","32500","3"
"5046","Fire Carol","100000","5"
"5047","Ice Carol","90000","3"
"5048","Wind Carol","100000","13"
"5049","Earth Carol","100000","10"
"5050","Lightning Carol","100000","10"
"5051","Water Carol","100000","8"
"5052","Light Carol","100000","4"
"5054","Fire Carol II","10000","7"
"5055","Ice Carol II","30000","12"
"5056","Wind Carol II","10000","11"
"5053","Dark Carol","100000","8"
"5057","Earth Carol II","10000","13"
"5058","Lightning Carol II","31000","5"
"5060","Light Carol II","50000","28"
"5059","Water Carol II","10000","14"
"5061","Dark Carol II","50000","27"
"5062","Fire Threnody","100000","10"
"5063","Ice Threnody","100000","17"
"5064","Wind Threnody","100000","13"
"5066","Ltng. Threnody","100000","10"
"5065","Earth Threnody","100000","6"
"5067","Water Threnody","100000","15"
"5068","Light Threnody","90000","16"
"5069","Dark Threnody","50000","11"
"5070","Magic Finale","50000","1"
"5071","Foe Lullaby","10000","15"
"5074","Maiden's Virelai","500000","7"
"5072","Goddess's Hymnus","5000","15"
"5075","Raptor Mazurka","200000","9"
"5073","Chocobo Mazurka","100000","7"
"5078","Sentinel's Scherzo","10000","2"
"5079","Foe Lullaby II","10000","1"
"5080","Pining Nocturne","40000","25"
"5082","Cura II","100000","2"
"5083","Cura III","50000","24"
"5085","Regen IV","30000","4"
"5086","Regen V","80000","29"
"5087","Gain-STR","20000","5"
